filepath,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_main-qimg-4055a9cb70225cfe53da110331ce1a00-lq_jpg.rf.975bf83cc034399085f225e029d4a822.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0102_JPG_jpg.rf.5b40a5e07b495da755f6a5b2df738a12.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0023_JPG_jpg.rf.ccc20e94ef2f032951b6bc253bc4dcf0.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_IMG_0975_jpg.rf.695068287162729c430714cd324fdaef.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_IMG_0975_jpg.rf.6452f14db41596c2702de4b93b4d6926.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0360_JPG_jpg.rf.f326ec50e66001d6efe094f16226c780.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_image863_jpg.rf.2b886f345b878c2ef144c73a2f098942.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_CMDv_001_jpg.rf.d90ca0987444732a8ee649924eaf9e00.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0656_JPG_jpg.rf.c83a69cd009a0fcd5900aec7b30d350c.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_CMDdh_101_jpg.rf.98e386e414cdfce7cba927de9d1389d6.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_image863_jpg.rf.c190982d858c4db22bad7625e152f725.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0757_jpg.rf.facbb388560dbee77ed115a5445db089.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0754_jpg.rf.843c60f9c3a0010af3bd3bb4271eae38.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_IMG_0949_jpg.rf.bcbaa4818a5a16490a6a43c024e5906b.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0102_JPG_jpg.rf.5a6d630961794186b6460b685da53e7a.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_CMDv_001_jpg.rf.44dda6eea388993fbb71040cfea5bcf2.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0754_jpg.rf.4c58c1f049e308efad0c03454a4917c9.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0755_jpg.rf.5bc4e68c858641e53f58c5c79cb1dd3d.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0023_JPG_jpg.rf.41a52e6d0b20861889c94b5e59011627.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_main-qimg-4055a9cb70225cfe53da110331ce1a00-lq_jpg.rf.5e3dec9ebfec097f3ffaae2a3199f134.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_CMDdh_101_jpg.rf.2ad7efb26290c0918911f208dec3711f.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_image2337_jpg.rf.4df7108aab5e9fc117c1d68e09fd755e.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_IMG_8020_JPG_jpg.rf.fddece46c4f7a039377222d753bdfd71.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_IMG_8020_JPG_jpg.rf.a8d41c012f276b6249516cd1289763bd.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_image1108_jpg.rf.c3f0daa4eac016782d55b83d4b8e2fad.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_90_jpg.rf.4e29e370082f67e845bb632a68a96b16.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0102_JPG_jpg.rf.a349fd0afd7918a3dd53b787efb7e55d.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_CMDdh_101_jpg.rf.ddb92ddf2bf6925597124d122944eb60.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0757_jpg.rf.364b5cbe23430139c66dfb2b23aee0fc.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_image2337_jpg.rf.7f238f745a19df302321e1d891bfe72f.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0360_JPG_jpg.rf.4f9a8da3c384018ef117d10fa2a37705.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_90_jpg.rf.4931f32cb1e7af4be3abd9c500695138.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0755_jpg.rf.ed237de4f51dbe392b6d1b3936fc654f.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_image2337_jpg.rf.17ea7e51ff6a527d496abf1428086914.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0656_JPG_jpg.rf.ed83cf192960a35848ac8198796afb07.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_IMG_0949_jpg.rf.f826e4407c5c147adbfe963dccc7eaf4.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_image863_jpg.rf.66f48e87c237f0c9de18ecc1b3988236.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/3_X and V-shaped cracks/cropped_DSC_0656_JPG_jpg.rf.60a8591691ab1b95916c2c9cfdd4245a.jpg,0,0,0,1,0,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/1_No significant damage 6_Continuous vertical cracks/cropped_36_jpg.rf.4c8055eea67c052eb996816aef3d9046.jpg,0,1,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/1_No significant damage 6_Continuous vertical cracks/cropped_36_jpg.rf.1c29d75a1b2ddc087770e93fbda9707f.jpg,0,1,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/1_No significant damage 6_Continuous vertical cracks/cropped_36_jpg.rf.1e232a3ddf57b031ce1040acb3e9afc6.jpg,0,1,0,0,0,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_image140_jpg.rf.caadbf084c2973bde3da3182e4d5ad4c.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_00630_jpg.rf.016cacdb815dec90bb7fe8f06adbf3b9.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_0454_jpg.rf.1cfe95ebc3eebdc528f167def9670525.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CSD_287_jpg.rf.af4981e8cb8f03b670a4347e45625255.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CSD_025_jpg.rf.0b6476d062539b56c4aee4a219234039.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0545_jpg.rf.93824202343f0c94faba7b6a8c591042.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_9249_JPG_jpg.rf.d70d898fcacf240b3593609888ed9003.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0079_JPG_jpg.rf.e77e331258db0c639a85ef717ba4e44f.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0979_jpg.rf.80871347562539004efbf109557c434f.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_image1401_jpg.rf.2e432519a7dfcf8778aa9019d8494f40.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CMDdh_061_jpg.rf.aa17d48f586ac9612e6ebd7963eeb9ca.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CMDdh_019_jpg.rf.4202849d7365eca0ec713bce0f83e9aa.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CLD_009_jpg.rf.869b8c27501b92e6d8b460a53c0a4831.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0030_JPG_jpg.rf.bdcaa0e658c599bfe65b377d2a70b95b.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_image1247_jpg.rf.a16cadce9c5b371d9ff4849528a4b130.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_image2493_jpg.rf.3eca9ef3d8cf32ce3f5190ba1ecde314.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_231_jpg.rf.f94907db3a0fa922f76dc0e5d7f34b64.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CSD_292_jpg.rf.d536cb409c3a46d3379dd1736968d790.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0584_jpg.rf.59bcbf8d21316c5685f197f78657a9c7.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_0980_jpg.rf.9a327248f515d4d112790c4e6d96c47a.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_00630_jpg.rf.a19b008ea8468aad88a20c7d9112bd0b.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CND_022_jpg.rf.cf85b4237245dee29caf43d5e0da37a0.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0071_JPG_jpg.rf.e19687cabf8eccd40f219636c0ae39b9.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_230_jpg.rf.7fef14e22cb496b7207a4e78aff22ff8.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_data_2_sedang-18-_jpg.rf.8acca2469dc00f937d4c4c85e40223cf.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0277_jpg.rf.897a75436cb3083e688cec25e8770198.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_01035_JPG_jpg.rf.8bd750df76b79457259ea548576debdb.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_image2520_jpg.rf.823ebf29e4db7fe2e1937c844bd3dfd6.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0024_jpg.rf.1cfcee4710ad6ecad7fe6befd993e772.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CLD_011_jpg.rf.909d938864f1ab94515ac6b8a28a2090.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_9091_jpg.rf.fc42e6877bb55fa616ab9b50b9b55b51.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_7671_jpg.rf.f68e52ab60b58b0d09bb2bef1f08e184.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0861_jpg.rf.d91b433383110384fcfb3907d99b7c2c.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_8475_jpg.rf.9c97717ed34557606d8251cb689fae36.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0733_JPG_jpg.rf.e6a5971a79f62d478287f8d58e90c1b1.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CMDdh_038_jpg.rf.27236468ba9c83490a2226ad32eda2d5.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_0286_jpg.rf.86649d2c0eae11f96759a55cf2b86450.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_20181020_085701_jpg.rf.e28501c496330d48ce645ff63056eb96.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_data_1_ringan-5-_jpg.rf.ac9c0d94806cba251aeb0aef8eaf6df1.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_0256_jpg.rf.f2110c18dc4d0226388ecf31090b6cad.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CSD_210_jpg.rf.1f8ebad84d8d45b10ce4381142ea8d04.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0411-Copy_jpg.rf.dba7af87e5a27efe1268ed71f5ee03ee.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CMDdh_066_jpg.rf.40a569072f352d060b4bea891b7cdc4a.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0334_JPG_jpg.rf.6b47ccd4d1e9006d628a7e9ac4c0f8af.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CLD_043_jpg.rf.e7c7f77bd90a3c19f822079344168d4a.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_7734_jpg.rf.9ed86f0dbc07d5c2d6fa9a4635f3cfcc.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_4760_JPG_jpg.rf.933638bcfccb4e86214cea62dce2a9d4.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0826_jpg.rf.432bddbff3dce9a95ddd790c39313179.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0062_JPG_jpg.rf.eae6244d81b2c6db8b42e898ffcaaef0.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CMDdh_061_jpg.rf.3c54fb261d0cb5b4a9ead2aaa0737891.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CMDdh_086_jpg.rf.bc4f204ca6dd61cc281b64deefc53ac3.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0023_jpg.rf.6291012bc186264e328653e656cc3454.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0512_JPG_jpg.rf.ae531c77b060e9172724af114385a160.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_01005_JPG_jpg.rf.eb91bc57aead5c9df2a40739318b6b2e.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CMDdh_019_jpg.rf.e0f63e6a19bc034f727b985f85ccd398.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_0951_jpg.rf.19bc2d6971a835e5fb40c258e33a56c2.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_0256_jpg.rf.b482e30be11392ce52d79ed93091ec5d.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0092_JPG_jpg.rf.bb30f028c84068e521c2fb9ea2162a84.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_data_1_ringan-6-_jpeg_jpg.rf.40e7c2a7bf92a06abeb6c779bd7ba0e7.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CMDv_002_jpg.rf.b433fc196c0b5c905d3b66864e69bf78.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CND_084_jpg.rf.58da3e26770ce1cd30b1f27ec6d9340e.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_image2336_jpg.rf.95f6308c28c10c7e36e0e06b679a17e8.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_image1358_jpg.rf.aaa8f0e2bfd9b5181ad7102f8708a675.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0335_JPG_jpg.rf.8d498df9da1fe7b4d97f4f2dafd5a408.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0088-Copy_jpg.rf.2180cf8ed82c4f3480d1dc6f50ff8b96.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_image1204_jpg.rf.d38f75aa5cbf68e1925bb070dcfd64e0.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_image346_jpg.rf.6bfc5a10ecaef0d5d5c596b75aa44492.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_20181020_074940_jpg.rf.a861aad043106abaa2977f79bbe07c61.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_1362_jpg.rf.c1fca9c51af8de4eb0b89c1b590eeab6.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_02198_JPG_jpg.rf.c366a73baf1f40a19c74d53b40b65d2f.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0335_JPG_jpg.rf.b70948584301dd21966646424a516805.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CMDs_003_jpg.rf.8a181a09c58e6bf061c24c01e5afe04f.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_image1922_jpg.rf.02c54a644ec78de1d9ba1ff741d11b7e.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_data_1_ringan-9-_jpeg_jpg.rf.49ae11037c0542c60eb86a53fc36e0de.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_image1320_jpg.rf.f14ad6a6118d47b04179b94a2803cf54.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_image2452_jpg.rf.ac4860f8760ea69d5e48353351be929a.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_DSC_0104_JPG_jpg.rf.5d9a14fdd23ee1c18e2e1afcb30578e2.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_CND_040_jpg.rf.76b6799d38d4f7e51c36bb07f41e0010.jpg,0,0,0,0,1,0,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks/cropped_IMG_7671_jpg.rf.8775c0878d0f03a61df1853afae454a7.jpg,0,0,0,0,1,0,0,0,0,0,0
